Sample_ID	HH	Replicate	Colonization	"2,8-Dihydroxyquinoline"	Phenylalanine	Cysteine	Glycerol	Ornithine_1	Glutamic Acid	Taurine	Glycine	Succinic Acid	Norleucine	Proline	Lactic Acid	Alanine	Sarcosine	Valine	Urea	Pipecolic Acid	Threonine	B-Alanine	3-Amino-2-piperidone	Timonacic Acid	Malic Acid	Erythritol	Threitol	Aspartic Acid	5-Oxoproline	4-Aminobutanoic Acid	Unknown_11_73	"2,4-Di-tert-butylphenoxy"	Hydroxyproline	Ornithine_2	Citric Acid	Fructose	Glucose	Sorbitol	Glucitol	Asparagine	Unknown_16_62	Putrescine	Acetylglutamic Acid	Glycerol-3-phosphate_1	Glutamine	Phosphorylethanolamine	Glucose-6-phosphate	Inosine	Sucrose	Lactose	Isoleucine	Galactose	Tyrosine	Myo-Inositol_1	Gluconic Acid	Serine	Myo-Inositol_2	Glycerol-3-phosphate_2	Adenosine	Fumaric Acid	Unknown_6_94	Uracil	Phosphate	Methylmaleic Acid
145	3619	7	CL	-0.625519838	0.206664667	0.723191732	-0.117299481	1.200227488	0.297488305	0.004548753	0.048215447	0.054514278	-0.126041978	1.687267966	-0.247245633	0.789688295	-0.0795053	2.181221192	0.232222178	-0.54636811	0.388189077	0.316544086	1.152483863	0.537999463	-0.257628167	0.598787597	0.278058104	-0.040698271	0.88155972	0.807205053	1.226973524	-0.764951516	-0.233206099	0.659083543	-0.041142429	0.584098549	0.349885985	0.437567	1.058682482	1.418632355	1.807533289	-0.546602863	0.865257458	-0.219906503	1.396049994	-0.792488415	-1.188527835	1.340880837	-0.326713725	1.376633067	0.344409133	0.534672504	-0.367303714	0.064288461	0.046496819	-0.320059797	1.020828121	0.592225342	0.523382154	0.809205421	-0.012763053	-0.145909909	-0.778943516	-0.352490522
146	5415	7	CL	-0.013924242	0.974887607	0.596121253	-0.709696745	1.135707199	0.422560889	-0.374813254	0.761131995	-0.075571099	1.286019545	0.317170559	0.594681528	0.697147041	0.22275121	0.96794149	-0.504115457	-0.10904454	0.292010975	0.921102949	0.726906594	0.435832867	-0.224972221	-0.928105035	-0.368747983	0.129923898	0.848810435	0.805317338	2.729063362	-0.239046077	-0.110542888	0.861828048	0.310692515	-0.534191607	-0.21336926	-0.18962479	-0.216850164	0.000263565	1.620495647	-0.407807963	1.276248464	-0.825102523	1.045070508	0.343149812	0.332885558	0.956822903	-0.517150966	-0.117116363	-0.34770009	0.175814922	-0.053846493	0.071210292	0.020243522	0.185456252	0.076846862	1.304856848	0.838015587	0.974493943	-0.005152504	-0.334817184	-0.288633372	-0.47854803
149	5078	8	MD	0.373203878	-1.620312845	-1.210033348	-1.042859776	-1.717870445	-1.573111792	-0.79023776	-2.042778944	-1.841332081	1.286019545	-1.317174383	0.5713584	-1.802702327	-1.27243077	-1.25725473	-0.787974862	-0.455923403	-1.535201651	-1.958403209	-2.730363312	-1.233364973	-0.928585003	-0.848326001	-0.872122759	-1.431676034	-1.644833666	-1.605122038	1.225915419	0.224424315	-0.366326865	-2.034208186	-1.601942449	-1.038281503	-0.930712344	-1.304910079	-1.219870888	-1.408729898	-1.353330225	-0.740628165	-1.77312723	-1.724271722	-1.405002429	-1.737493088	0.809981021	-0.83910434	-0.272407468	-1.214171332	-1.606546799	-1.016731348	-1.303609806	-0.872448457	-1.111587299	-1.598537893	-1.802716481	-1.132873281	0.407497427	-1.61907508	-0.815208014	-2.115130094	-0.934411846	-0.478837924
150	5634	8	MD	0.348294157	0.648941089	1.644381993	-0.744244075	0.983519145	0.636149867	-0.192435666	1.349217951	0.131680046	-0.690866588	1.397868283	-1.093786636	1.297566955	0.10001685	-0.939385631	-0.343221063	0.005650373	0.968142926	0.284283756	-0.110726218	1.552322681	1.232388589	0.342582389	0.039036976	0.196264281	0.461612814	0.602106355	0.623531203	-0.083614697	-0.674627477	0.548829048	0.301700343	-0.432634781	0.200728389	0.022266388	-0.028865767	2.412311551	0.628385992	0.036242351	-0.122018581	1.038663731	0.802493697	-0.138692446	1.509086065	0.332994048	0.53983747	1.464956451	0.349148416	0.142205612	1.929273577	1.054940283	-0.403559006	0.33738344	1.847993951	-0.204596984	0.480509775	-0.486778348	-0.307517337	-0.119444579	-1.053494464	-0.480602736
151	6484	8	MD	-0.527302354	0.080701958	-0.86782453	-0.898041636	-0.64814417	-0.587969218	-0.455554205	-0.837728631	-1.013160052	-0.690866588	-0.226109627	-1.168334603	-1.101859023	-0.732923418	-0.745237486	-0.169361577	-0.3435611	-1.417249663	-1.181821275	-0.638216373	-0.601271707	-0.629584756	-0.569180128	-0.794456574	-0.477322742	-0.623176463	-0.739178427	0.54335291	-0.059910822	-0.338120469	-0.870924127	-0.825014955	-0.262777798	0.082755933	-0.434219999	-0.317266575	-1.143778755	-0.273579786	-0.760333483	-0.09990201	-0.101966249	-0.237982614	-0.647712685	0.65448885	-0.348402435	0.093241653	-0.562847608	-1.032714556	0.201401876	1.856493304	-0.956371518	-0.399586041	-1.248246467	-0.418258137	-0.661459742	-1.13161939	-1.419907921	-0.610477037	-1.322872265	-0.955139513	-0.480493792
152	9587	8	MD	-0.316603014	-1.230553769	-0.383643554	-0.734848896	-0.630443731	-0.602090281	-0.458316452	-0.535871426	-0.629979558	-0.126041978	-0.001978796	-0.207738378	-0.574883044	-0.64813227	2.073275875	-0.022231006	-0.200185696	-0.356002279	-0.166232376	-0.950834507	-0.094799807	-0.194318685	0.012960116	-0.127753203	-0.38957022	-0.742770547	-0.171623423	1.416360707	0.372069707	-0.41538869	-0.629719688	-0.180637942	-0.977862713	-0.963311597	-0.730432123	-1.049485486	-0.108363768	-0.669946258	-0.367967878	-0.249521511	-0.057176991	-0.52068531	-1.393690669	0.063886195	-0.200919329	0.455734828	-1.009467334	-0.039491691	-1.307315601	-0.507189248	0.099847155	-0.946749555	-0.702633467	-1.175846732	-0.462899556	0.140998126	-1.506768571	-0.484849083	-0.718790436	-1.099716666	-0.479518686
153	8509	8	MD	-0.113950731	0.804530233	1.353934727	-0.605123246	2.18943746	1.568372198	0.127969562	1.581889552	0.963245558	1.286019545	1.676071635	0.185598281	1.238169358	1.090336824	0.080964807	1.842886942	0.364333619	1.069435754	1.629323706	0.926101774	1.318029006	1.361690873	0.196251162	-0.274761747	1.325254152	1.41996622	1.357156004	2.10821303	0.925531385	-0.319422303	1.650822432	1.33355139	0.25988769	0.833634044	0.213573702	0.231187604	2.579223009	1.807816626	0.642532718	1.750712152	0.957170064	1.68195786	0.819269265	1.169316984	0.432513931	0.000476096	0.434018888	0.587300546	1.146573065	0.580492632	0.733531828	0.671829709	0.815922684	1.233204859	1.290016173	-0.974907734	-0.495798668	-0.131733932	1.259604171	0.09233239	-0.479112892
154	9043	8	MD	0.116871788	-0.247347823	1.352474815	-0.726467106	0.869796817	0.246446852	-0.062250735	0.966382883	-0.14297774	-0.126041978	0.647115628	-0.540642995	0.405563343	0.513465983	-0.079445246	0.050470999	-0.409984899	0.076484835	0.8895424	0.153862104	1.319764642	0.376068375	-0.342143634	-0.465827844	0.980932447	0.502779267	1.052925438	1.18987893	0.208073655	-0.390407388	1.75880401	0.484950734	-0.308556648	0.587460921	0.140751424	-0.168183809	0.508413026	1.452236344	-0.455483279	0.934363745	0.334785699	1.062002384	0.204053686	0.115312187	0.137481257	-0.475278645	-0.276220873	-0.230839876	0.770207107	-0.10567172	-0.726327185	-0.286219118	0.015752914	0.321672543	0.700679978	1.582688232	-0.103143083	-0.322058968	0.256794715	-0.880724958	-0.480089636
155	5044	8	MD	0.513136072	1.287112443	3.650424783	2.456199183	2.140521106	1.962804774	0.269840194	3.450516062	2.890322294	1.286019545	4.514545218	0.52846964	3.365029131	1.241411269	2.041831422	0.814719607	0.317736111	2.103607711	1.793635617	2.225144228	3.045681686	2.184423447	0.493781761	0.285666058	1.444775509	2.165791441	3.57006841	2.014269599	0.680474554	-0.288444099	1.9244803	1.396283222	0.47611922	1.722180082	1.345413914	1.46274902	2.417191197	2.43184683	0.066390382	2.895682217	2.147550304	2.166991576	0.617293721	1.746982983	1.282056874	-0.182877324	1.483263906	1.423975623	2.180705757	-0.37422912	-0.097031878	-0.026132211	1.192454879	2.301380087	1.70910411	-1.327894183	1.080882882	0.469879113	2.71224932	-1.107595411	-0.4792955
156	4506	8	MD	-0.043104726	-1.046564822	-0.408743962	-1.057004127	-0.910990089	-1.255438734	-0.690017337	-1.226867033	-1.303215739	-0.126041978	-1.049014214	-0.100097362	-1.130968803	-1.039112523	-0.39604288	-0.786129043	-0.321275647	-0.972455688	-1.404928387	-1.74365025	-0.543042669	-0.848639139	-0.564353358	-0.537401109	-1.314811919	-1.353032838	-1.499778926	0.28908758	-0.127678898	-0.134602926	-1.059892244	-1.062373954	-0.659476541	-0.723278417	-0.735567252	-0.907858064	-0.86344887	-1.0293454	0.08094119	-1.381270377	-0.875511132	-1.139437833	-1.497997445	1.711284839	-0.067864113	-0.068702393	-1.008691069	0.009502915	-0.739765407	-0.397292613	-0.547880721	-1.1585445	-1.208728439	-1.140130148	-1.30432329	0.134047425	-1.389729955	-0.509821789	-1.309035971	-1.214436779	-0.47984653
157	7066	8	MD	-0.313944549	-1.15064513	0.564887692	-0.591900129	1.041991652	-0.28086555	-0.445999727	-0.018664222	-0.473210796	1.286019545	0.01693495	0.738734491	-0.071346502	-0.299854342	-0.321279411	0.068108841	-0.096910598	-0.824629195	-0.001664857	-0.354331553	0.69252611	0.106571721	-0.108337978	-0.40163465	-0.070140832	-0.154177622	-0.29226178	1.534466498	0.444525559	-0.302399196	1.55161566	0.322671104	-1.004866976	-0.86217159	-0.625015817	-1.042234465	0.148735205	1.001008222	1.558550053	0.828699443	-0.522374686	0.268215999	0.399982215	0.046629088	-0.059315427	-0.223718606	-1.070506962	-0.18417229	-0.941879987	-0.760969161	-0.451188152	-1.316678022	-0.29042035	0.100236628	-0.855457935	0.938832106	-0.280155853	-0.354647603	-0.343479349	-0.999962009	-0.478940786
158	6990	8	CL	0.269011996	-0.516822406	0.622782735	-0.838494179	-0.502085647	-1.018146779	-0.619302608	-0.753718155	-0.828203739	-0.690866588	-0.996942913	-1.0575962	-0.456089818	-0.566697787	0.720630361	-0.900833934	-0.396595288	-0.222216137	-0.722292122	-1.243462308	0.554640652	0.103707265	-0.916021402	-0.427112738	-0.863523624	-0.935946119	-0.55514806	0.673634599	-0.272161118	-0.529211429	-0.678358596	-0.380355883	-1.145838964	-0.865360771	-0.859499593	-1.18023251	-0.438888226	-0.723812348	-0.591940953	-0.792490589	-1.215403908	-0.743762532	-0.606834983	1.410605972	-0.537456997	-0.460727758	-1.261821165	-0.232985966	-0.911192759	0.19564864	0.018784612	-0.844839992	0.093502692	-0.914802059	-1.096326898	-0.217675839	-0.234244375	-0.576073977	-0.059476117	-0.721464638	-0.480797223
159	7495	8	CL	0.449635083	-0.138284255	1.705439908	-0.081352119	0.530993383	0.131327222	-0.354787565	0.658731467	0.477569227	1.286019545	0.043507728	0.234686112	0.644110653	0.180569528	1.783563748	-0.380855839	-0.312320365	0.176297906	0.285855061	-0.210418647	1.300069467	0.314305676	-0.549067687	-0.812024226	-0.35855322	0.087035862	0.463838852	2.208548423	0.745797075	-0.287633461	0.596409993	0.032462697	-0.680343778	-0.254710261	-0.163894319	-0.521336755	0.29941988	0.335047154	-0.219503021	0.465113382	-0.16692547	0.478051302	-0.542943781	-0.283169625	0.141849082	-0.074226811	-0.491966524	-0.499812304	-0.034392346	0.03440458	1.133692743	-0.264654761	0.530007994	0.697485271	-0.751699176	-1.094466766	1.182160273	-0.298643448	1.316387326	-0.55340436	-0.392194656
160	6803	8	CL	0.021321526	-1.170383057	-0.011740367	-0.776320584	-1.151244159	-1.145802067	-0.69473002	-0.884181308	-0.951234847	-0.126041978	-1.024864974	-0.827550892	-0.921220747	-0.809738356	-0.661411275	-0.979296448	-0.506580395	-0.857806303	-0.909874949	-0.739228859	-0.183747984	-0.251100427	-0.695154284	-0.617688254	-1.242829327	-1.206841761	-1.264002462	1.201703037	-0.010613703	-0.470743017	-0.809893104	-1.076832539	-0.803235169	-0.568891703	-0.679762669	-0.836827131	-0.71871756	-1.075175841	-0.247799441	-1.344938905	-1.092313222	-1.028812796	-0.513404859	0.864445689	-0.310457376	0.082050533	-0.955306165	-1.025874494	-0.415676105	-0.233624916	0.354726796	-0.855211116	-0.977842944	-1.319037301	-0.602601619	-0.887465732	-0.254286372	-0.584963134	-0.858431608	-0.856858211	-0.480257701
161	7804	8	CL	-0.063515744	-1.306661872	0.366360877	-0.294903973	-0.266358485	-0.918479671	-0.446192823	-0.670196412	-0.77634218	-0.690866588	-0.975929428	-0.996876956	-0.329439961	-1.383908976	-0.287060764	-0.875199629	-0.522599342	-0.82685215	-1.130202347	-0.686073137	0.366402454	-0.437512492	-0.767775826	-0.622896805	-1.153672425	-0.937951606	-0.951821545	0.257535423	-0.335016091	-0.429358525	-0.064072855	-0.71519296	-0.851937397	-0.593081807	-0.624697244	-0.833223611	-0.387009557	-0.624010228	-0.689912285	-0.863734595	-0.645763448	-0.599478709	-1.072389863	0.301713207	0.036104347	-0.473085749	-1.073486124	-0.592029263	-0.492805468	0.189516735	-0.394837852	-1.048439227	-0.928471351	-0.914287154	-0.138228662	0.325053243	-0.451093745	-0.43029631	-0.492161786	-0.749178701	-0.480517949
162	8379	8	CL	-0.278520654	-0.989359889	0.267218277	0.357919755	-0.375600713	-0.761319175	-0.504620343	-0.959858841	0.103379984	-0.126041978	-0.505906035	-0.359098186	-0.252313177	-0.307758126	0.329275568	-0.934821818	-0.588783352	-0.712586651	-0.511598004	-0.554942645	0.379898253	-0.354648498	-0.400494782	-0.725198224	-1.140512111	-0.894583904	-0.564385351	0.425799435	-0.09839427	-0.353448274	-0.379032173	-0.605467457	0.281675423	0.291285344	0.000154768	0.341625942	-0.791024893	-0.579010202	-0.046673152	-1.016697547	-0.418140302	-0.553884131	-0.559186503	0.48100029	0.67344002	0.122904561	0.12866112	-1.058231768	0.355996085	-0.866080022	0.769847648	-0.191976326	-1.000442089	-0.87470448	0.708061474	0.501979731	0.277297722	-0.443190168	-0.250346575	-0.946712813	-0.48016128
163	6407	8	CL	-0.063544621	1.216288953	0.397168574	0.965162112	1.090941265	0.373621933	-0.173603122	1.434275796	1.899489887	-0.690866588	1.037744303	-1.01803341	1.366821679	0.188010656	1.530512195	-1.060250884	-0.448686327	-0.230138461	0.573517472	0.382903847	0.451521308	-0.162881339	-0.793070737	-0.598855493	-0.569811035	0.19013721	0.683880576	0.587749768	0.023480672	-0.545484961	1.193084947	0.486499184	0.352656671	0.688113849	0.320210205	0.506423859	1.07791373	1.00122496	4.435682138	0.384651007	-0.270466973	0.705622778	1.006121071	0.613112092	0.546712222	-0.492780076	-0.381510379	-0.304328881	0.416640841	0.349919176	0.195285973	0.547336535	0.53477405	0.575198807	-0.458550779	1.147697124	0.017164405	-0.263996546	1.305855306	-0.113941403	-0.480826317
164	8189	8	CL	0.355293536	0.435682425	0.15999061	-0.482170545	0.17855961	-0.629057896	-0.546931799	-0.076231729	-0.426096966	-0.126041978	-0.202259239	-0.061463505	-0.130134521	-0.357454147	1.985565944	-1.124269141	-0.27671212	-0.102995652	-0.13686283	-0.14906387	0.583467003	-0.542466124	-0.891852526	-0.529929216	-0.932413201	-0.564192444	-0.498154045	1.184465456	0.25223631	-0.266998058	0.51804383	-0.887297968	-1.07611994	-0.878682409	-0.803703875	-1.037248136	-0.375142746	0.185394574	-0.209121075	-0.542441521	-0.60311735	-0.152111482	-0.418590067	1.051099729	-0.191713169	-0.547148677	-0.796466033	-0.695448356	-0.865516986	0.914127248	-0.093905495	-0.059652204	0.163620737	-0.367005162	0.014524598	1.876099795	0.008150769	-0.272349753	-0.173786879	-1.242712856	-0.479558095
165	5004	8	CL	-0.527689164	0.683611861	1.36350202	-0.016322614	1.032508895	0.195326318	-0.345485716	0.74489348	0.595607233	-0.126041978	0.736725842	-0.745974211	0.802962744	-0.033900219	2.238046727	-1.143300839	-0.422023773	-0.29035894	0.334200192	1.057902023	1.651349649	0.815514043	-0.247709418	0.261506085	-0.331096824	0.363299967	0.561325408	1.039205273	0.407115324	-0.212770809	0.623241286	-0.161173087	1.333085666	-0.404022994	0.246351541	0.289135478	2.506255466	1.166030212	2.714626109	0.363262052	-0.28806388	1.01447537	0.397662467	-0.133923208	0.225522639	-0.021467013	-0.847882281	-0.10800598	-0.429532085	0.436715089	2.900037178	-0.812052478	-0.21288942	0.25981577	0.259544186	-1.290926228	1.061643045	-0.062713498	0.872230989	-1.021777073	-0.480278116
166	4766	8	CL	0.149115048	-1.353379861	0.668309309	-0.60259794	0.175443771	-0.690725275	-0.628321387	-0.317005118	-0.934438096	-0.690866588	-0.993015777	-0.324888314	-0.288654511	-0.124968545	-0.992285473	-0.473103876	-0.11575176	-0.572857121	-0.498331081	-1.072035179	0.744229632	0.147764141	-0.470873728	-0.918535445	-0.559640534	-0.545651418	-0.30798995	0.642863535	-0.162143899	-0.266005925	0.299841177	-0.282723246	-0.732018398	-0.644036032	-0.621823444	-0.717083182	-0.145103249	0.370057313	1.455960021	-0.118356426	-0.466005612	-0.172560903	-0.665867637	0.532217696	-0.380936886	0.211339411	-0.807239522	-1.105426284	-0.580629195	-1.354174315	1.319672052	-1.193312227	-0.209632221	-0.048041181	-0.072174257	-0.048191777	0.286206645	-0.359721756	0.285433369	-1.455739629	-0.479963049
167	8449	8	CL	-0.416193351	-0.793549827	1.290360641	-0.689261052	0.400725891	-0.016057039	-0.599271064	0.887822757	-0.020185904	-0.690866588	0.322389258	-1.276796736	0.488269449	-0.127983041	0.7057366	-0.465275651	-0.556253043	-0.553041368	0.247015798	0.177744625	1.400302591	0.450341614	-0.144670461	-0.245623383	-0.430970191	0.134393509	0.433502497	0.77366867	-0.212610236	-0.190467853	0.825112966	-0.537896156	-0.65688478	-0.385263449	-0.195240443	-0.563502942	0.495112653	0.948568938	1.298494167	-0.123562306	0.294092035	0.596841143	-0.361351698	1.670287814	-0.459066025	-0.241740601	0.953438967	-0.355240733	-0.154092972	0.183702665	0.939641074	-0.735182106	0.279318262	0.101041975	0.958082762	-1.1639186	0.358165647	-0.123964802	0.165671871	-1.190446756	-0.480909385
169	4655	9	MD	1.707621924	0.375332891	1.486425894	-0.004529294	0.389209289	0.358796813	-0.419987291	0.966027506	0.463933616	-0.690866588	1.064163213	-1.4758198	0.758687589	-0.074692158	-1.009010481	1.91656522	-0.001292133	0.573958209	0.234518949	0.39815153	2.047340643	0.965147757	0.704273038	0.431097732	0.413603288	-0.429069606	0.616826693	0.817180566	1.662578819	-0.651799798	-0.101392882	0.240000602	1.361325828	2.232890518	0.665540302	1.626826386	-0.092322587	-0.138407609	2.861329164	-0.443649632	1.675182472	-0.048944345	1.271042132	3.544942707	-0.341651077	-0.450312029	1.212517631	-0.438073696	0.838756195	0.146596515	-0.411027131	1.013054048	-0.128529727	1.320682325	0.239522066	-0.711141837	-0.549984519	-0.679624331	0.565108421	-0.65490669	-0.481021028
170	3433	9	MD	0.047510703	-1.634626145	0.210591427	-0.457628959	-0.630644176	-1.180588215	-0.703290074	-1.238008729	-1.108079128	-0.690866588	-1.138811066	-0.87060985	-1.00118285	-1.143683643	-1.046802698	-0.673378412	-0.398121119	-1.346983119	-1.592504018	-0.911925138	0.286677712	-0.080253849	-0.605982575	-0.50840607	-1.038538361	-1.538019449	-1.208359387	0.301411764	0.541190753	-0.557078201	-1.498561239	-1.348632413	-0.806288398	-0.526725335	-0.492807645	-0.691405685	-1.135175524	-1.234251442	-0.898754121	-1.656285014	-0.457581269	-1.330233237	-1.951525337	1.974822932	-0.254261815	-0.491190427	-0.645782579	-1.154207136	-0.56828804	-0.84488498	-0.709002587	-0.801326842	-1.114627531	-0.770054892	-0.575412409	1.542064919	-0.695469634	-0.76394205	-0.312902432	-0.674930138	-0.479982532
171	4872	9	MD	-0.041203674	-0.20859067	0.28304712	-0.780385807	1.05145535	-0.289885116	-0.420719221	-0.671546045	0.046488671	-0.126041978	0.424546768	-0.335516703	0.098300842	-0.356938391	0.284472885	-0.188648282	-0.541478173	-0.397476132	-0.170534622	-0.100842412	0.473611583	-0.044785847	-0.452797918	-0.306142178	-0.159137525	-0.761216705	-0.045893971	0.866570298	0.452917826	-0.57941661	-0.010060112	0.272643714	-0.017823506	-0.175819071	-0.306533359	0.26016997	-0.095957861	0.115493062	0.736456222	-0.068411689	0.816615576	-0.31115021	-0.676509782	1.074951467	-0.39703097	-0.580663155	0.380761706	-0.584284475	-0.302955976	-0.579399485	-0.822523722	-0.7637033	0.112756675	0.091434892	-0.558979878	0.551601891	-0.940496006	-0.648837985	0.070333599	-1.032655829	-0.479549271
172	5541	9	MD	0.0478879	-0.492733434	1.78627319	0.460396055	1.10917091	-0.007583225	-0.174607134	0.775500095	0.666905002	0.525678725	0.031971521	-0.128653298	0.820558914	-0.331462999	-0.75580464	-0.313757591	-0.138658492	-0.053241102	-0.311985161	1.700058214	1.823464043	0.699287564	-0.47744509	-0.302386165	-0.295674193	-0.60771903	0.185232051	1.205044818	0.437333795	-0.491076019	0.474128862	0.038385956	-0.25624203	0.052662246	0.157695057	0.245976966	-0.065181863	-0.16868396	0.426809272	-0.143892778	1.236006451	-0.36180241	-0.683231251	3.736368087	-0.016178524	-0.454672032	-0.234476174	0.007049431	0.006760871	0.189276344	-0.032612035	-0.515406134	0.454274971	0.671387153	0.44908291	0.678228066	-0.144609326	-0.417519805	2.730361916	-0.790844382	-0.479579326
174	4391	9	MD	-0.144546041	-0.607723052	0.262516076	-0.854411191	0.051964501	-0.228987089	-0.45875812	-0.53114502	-0.322540213	-1.185088121	-0.107201362	-1.303948847	-0.127148003	-0.221225759	-0.744713247	0.495717166	-0.41023453	-0.528392249	-0.295245143	0.447073131	0.484566317	-0.332161117	-0.088463025	-0.575434169	-0.01276407	-0.682867112	-0.05875004	-0.056736575	0.098264793	-0.53775094	-0.352248627	0.732939727	0.729305364	0.557575427	-0.317878487	-0.060228564	-0.45927135	-0.150270368	-0.750468943	-0.073827407	0.170660632	-0.405647212	-0.796187289	-0.394955836	-0.375582456	1.269210633	0.131546871	-0.694592376	0.470248819	-0.88686432	-0.49940616	0.274072843	-0.252645091	0.158566249	-0.760063368	-1.124269	-0.504110134	-0.540885362	-0.580587991	-1.078523609	-0.480743775
175	4528	9	MD	-0.108857398	-1.266789681	0.142763058	-0.744839753	0.05560296	-0.823059753	-0.59452909	-0.754493657	-1.052135338	-0.690866588	-0.591989345	-1.021441472	-0.693179766	-1.00912541	-1.199567944	-0.461758375	-0.322580633	-0.500921539	-1.095853375	-0.786752499	0.350606101	-0.041730088	-0.435233435	-0.664572245	-0.785507452	-1.189143144	-1.018604965	0.313156528	0.2920322	-0.49984864	-0.066553586	-0.787025913	-0.370330748	-0.238109493	-0.432779502	-0.481190673	-0.579260498	-0.614348332	0.349543985	-0.452666768	-0.077339301	-0.857345039	-0.850647813	1.82522843	-0.218179621	-0.379971286	-0.817039342	-0.578069803	-0.327550614	-0.816601515	-0.726279298	0.026105425	-0.239972625	-0.726491411	-0.310695464	-1.012577756	-0.484067011	-0.535641387	-0.807768131	-1.085772145	-0.48020709
176	6063	9	MD	-0.255888127	0.218308442	1.658954683	0.650524924	2.020632751	0.527093192	0.068570854	1.928575798	2.006462461	0.525678725	0.93832902	0.308131847	2.36283188	0.228067348	-0.306912462	0.178170103	-0.278727455	0.930287422	0.671797228	0.894084215	2.021975411	1.561771739	-0.288773832	-0.456235278	0.012232292	-0.207439952	0.586035584	1.969927396	0.862000138	-0.516318814	1.560332816	1.125857986	0.500844418	0.708442094	0.618119185	0.655075745	0.621190218	0.606449825	1.711417021	1.12743958	1.855232832	0.161531258	1.230832128	0.008074295	-0.088518872	-0.302722848	0.349686009	0.870780668	0.692322147	0.914374747	-0.397832857	0.435290313	0.911812528	0.868117967	0.888475672	1.242421191	0.983448574	0.044828504	1.688938085	-0.720975716	-0.479055685
177	5711	9	MD	-0.214840026	-1.181727992	0.358568846	0.100332917	0.556270382	-0.440143752	-0.510148512	0.204749841	-0.378006019	-0.126041978	-0.012521841	-0.542923131	-0.23920451	-0.545449946	-0.935570706	0.042396032	-0.320589203	-0.63478784	-0.402914508	-0.187281297	1.145878977	-0.076467778	-0.045871789	-0.716483251	-0.470132426	-0.794717428	-0.73533016	1.148543419	0.52780871	-0.507297951	0.590160837	-0.089341562	0.079927885	-0.160375975	0.008812538	-0.169796701	-0.12272434	-0.160203644	1.058442431	-0.066139084	0.657329094	-0.437932003	0.353256088	0.622612553	0.211751852	0.11204412	-0.304125108	0.166312057	-0.052372831	-0.767559081	-0.756920876	-0.017711432	0.464317721	0.125412776	0.40989828	-1.153776551	-0.831312937	-0.437721642	0.128852424	-1.105040138	-0.479681353
178	7700	9	MD	0.347766012	-0.568711357	1.506330039	0.537534496	1.150654283	-0.030609777	-0.251148822	0.973418551	0.613988194	1.286019545	0.642696979	0.255160639	0.761046025	-0.328207815	-0.401262991	-0.470007575	0.037598269	0.538065981	0.174261004	0.922060888	1.855074276	0.779448403	0.638211238	0.622544861	-0.220415908	-0.468503624	0.073526275	1.444536494	1.346692489	-0.069541818	0.974392408	0.049684975	0.987745539	1.186186916	0.45141588	0.298832864	0.133421963	-0.127423307	1.383375688	0.727877287	0.580610628	-0.225069973	0.719502362	-0.490359235	0.001258099	-0.281992206	1.037536049	1.611388298	1.50210264	-0.18310356	1.014028249	0.362867412	0.579843361	0.454033731	1.330146601	1.370863026	1.043835216	0.086672885	1.391058101	-0.841951169	-0.478823222
179	3527	9	CL	-0.058155977	0.060698191	2.168686159	1.166378601	2.267551453	1.244495618	-0.093389003	2.140705896	2.674227986	-0.126041978	2.629011349	-0.321954654	2.538499192	0.737878304	-0.172845317	1.191841268	-0.056767978	1.435096662	1.0431798	1.528854219	2.387946246	1.296592281	0.915277688	0.50486275	0.216381976	0.399298017	0.687117515	1.377074896	0.562567856	-0.731454025	1.840805033	1.379487055	0.579446894	0.584022672	0.885990111	1.649949489	1.207219938	1.451131673	1.184821143	1.736620228	2.792533755	0.854600764	0.729653944	-0.099342573	0.269344469	0.038399391	0.446568715	2.89332468	-0.207387037	0.168997403	-0.403797172	-0.077473911	3.895212716	1.93920425	0.361287326	-0.28002213	0.670296719	-0.526640551	0.905278059	-0.568456348	-0.480123956
180	6166	9	CL	-0.270363657	-0.020529702	1.34308318	1.404446422	1.430604866	0.495139656	-0.014318268	0.953166538	1.366393669	-0.126041978	0.731178887	-0.936815128	1.182188482	0.733238527	0.161352183	0.155935277	1.102757951	0.01251515	0.219069262	0.762625381	1.354487829	0.535338427	-0.186940401	0.361466102	-0.185186446	0.163174417	0.407258797	0.776265855	-1.502129954	-0.554651858	0.10337723	0.667436874	2.123528316	2.253819977	0.586965665	1.117981215	-0.302679358	1.427542055	0.974218499	1.757732079	0.320205856	1.169677256	1.982279511	-0.741433768	-0.221176345	0.636690429	0.219280448	-0.519208949	1.193135793	0.986444524	-0.248255024	0.457682372	0.43747031	2.17321906	0.513451353	-0.346145194	0.48093285	-0.556506486	0.233250692	-0.895555424	-0.480327658
