Sample_ID	Replicate	Injection	Colonization	HH	Propylene glycol	"2,3-Butanediol"	Lactic Acid	"2-Pyrrolidinone, 1-methy"	Alanine	Methylsuccinimide	Sarcosine	3-Pyridinol	Valine	Unknown 4.5703	Urea	Glycerol	Phosphate	Leucine	Isoleucine	Proline	Glycine	Succinic Acid	"Diethylene glycol, n-butyl ether"	Fumaric Acid	Serine	Unknown 6.94	Pipecolic Acid	para-Isopropylbenzoic Acid	Threonine	B-Alanine	3-Aminoisobutyric Acid	Timonacic Acid	Malic Acid	Threitol	Arabinofuranose	Erythritol	Tromethamine	Aspartic Acid	5-Oxoproline	3-Hydroxyproline	4-Aminobutanoic Acid	2-Oxoglutaric Acid	Ornithine	Glutamic Acid	Phenylalanine	Homocysteine	Taurine	"2,8-Dihydroxyquinoline"	Asparagine	Ribitol	Unknown 16.6246	Putrescine	Unknown 17.1507	Glycerol-3-phosphate	Glutamine	Phosphorylethanolamine	Methionine	Citric Acid	Galacto-Hexodialdose	Cadaverine	Unknown 19.5708	Adenine	Fructose	Gluconolactone	Glucose	Unknown 20.7569	Sorbitol	Glucitol	Tyrosine	Myo-inositol_1	Maltose	Altrose	Gluconic Acid	Galactose oxime	Myo-inositol_2	Uric Acid	Adenosine	Inosine	Sucrose	Lactose
116	6	2	CL	8327	1.810134776	1.880744441	-0.390305516	2.139640081	-1.517826243	1.961008714	-0.2872302	0.165660054	0.038378949	-0.823948093	-0.781669315	-0.462839429	-1.191981416	-0.252689075	0.04005971	-1.526025232	-1.214932465	-1.077982583	1.199645463	-0.818632484	-1.25719798	-0.992372469	-0.573120127	-0.500547533	-0.837742111	-0.669589354	0.027543082	-0.004964207	-0.623557065	-0.393624173	-0.671288734	0.077362619	-0.395517723	-0.96481401	-0.154114921	-1.112090268	-1.198997555	0.550749738	-1.126493631	-1.674691772	0.186895084	-0.618238302	-0.67414653	-1.641981836	-0.506348094	-0.092279186	0.1054745	-0.578114121	-0.572250863	-0.69094076	0.306775285	-0.483168852	-0.758568472	-1.326434605	-0.396197918	-0.512567101	-0.610893653	-0.579576663	-0.617228544	-0.484562039	-0.585434404	-0.369533526	-0.18630797	-0.720558634	0.192947252	-0.864193121	-0.54359951	-0.628938025	-0.434224035	-0.410122864	-0.652954323	0.822772289	-0.770400235	0.058597717	-0.899019327	-1.167749392
117	6	4	CL	3100	-0.052943268	-1.020912692	-0.060377841	0.23519338	-1.058771719	0.279994853	0.319768029	0.858684979	-0.582018126	-0.807187994	-0.891017558	-0.667007788	-1.144015442	0.096202862	-0.579165139	-1.357905625	-1.115135771	-0.329897384	0.720244318	-1.334371703	-0.544316448	-0.077341339	-0.357704356	-0.031781903	-1.206216602	-0.672507066	1.593460023	-0.1184074	-1.111158957	-0.607759027	-0.642581553	-0.147697476	-0.349167648	-0.683311885	0.336905632	0.687411525	-0.658821084	-0.532738754	-1.150724904	-1.418277627	-0.470770228	-0.769354273	-0.533559234	-1.572821298	-0.525021502	0.212621535	0.314419156	-0.945058429	-0.627799631	-1.05544095	0.695643333	-1.010398897	-0.929081691	-1.340259772	-0.514538903	-0.703133106	-0.937571044	-0.577831243	-0.32734302	-0.558738452	-0.411453593	0.075309689	-0.152800319	-0.261209895	-0.785035373	-0.853611854	-0.444150461	-0.563902515	-0.5513478	-0.303581424	-0.363928104	0.22010207	0.428283231	-0.471420699	0.270587273	-0.926306385
118	6	6	CL	5761	-0.272416174	0.094660619	-0.337653002	0.112091693	-1.198978469	0.201994586	1.446923798	0.188499578	-0.006474859	-0.59340572	0.673053937	-0.902263369	-0.816158893	0.084839	-0.866133821	-0.637905468	-0.479437906	0.106355309	1.246028297	0.448888481	-0.563948572	-0.717968588	-0.93112046	-0.467902699	-0.816124597	0.104870089	1.185513465	-0.195790257	0.778122385	0.186037828	-0.654942241	0.500525933	-0.308990183	0.07282755	0.554128002	-0.544660314	-0.561754987	0.442796016	-0.769754578	-0.946218715	-0.399876789	-0.305346531	-0.491168431	-1.632670262	0.489301569	0.827831813	0.519342659	-0.317141747	-0.998886298	-0.863204894	0.959910505	-0.660194255	-0.627368643	-0.481052854	-0.146053057	-0.121611411	-0.747806333	0.022352166	-0.809603445	-0.519425034	-0.630122768	-0.362057684	-0.002471058	-0.474541143	-0.65358171	-0.365832773	-0.590728533	-0.646237459	-0.525190257	-0.434689474	-0.775939674	0.053604977	-0.757395156	-0.644151121	-0.943055795	-1.014411755
119	6	8	CL	3803	0.845530539	1.875442895	-0.34793832	1.064113464	-1.408259395	1.017835506	2.206283343	1.157224134	0.06799128	-0.497597843	-0.499947235	-0.981774496	-0.61885028	-1.051560808	-1.189532123	-0.761359159	-1.409394774	0.386869608	1.157572098	0.553678754	-2.0671879	-0.926092421	-0.209967337	-0.362196956	-0.812745269	0.910968726	0.628738038	-0.278529416	0.216655879	-0.275683359	-0.740906502	0.229154276	-0.363054431	0.040503292	0.919171346	0.209519431	3.624428967	3.568256033	-1.1252491	1.877003374	-0.233161213	-0.080644749	0.010035942	-1.395895598	0.361820541	-0.967790945	0.506082728	-0.49683883	-0.476108642	0.06229974	0.897382539	-0.598761968	-0.000277333	1.175470812	-0.620088089	-0.644054217	-0.304475704	-0.580458173	-1.222659957	-0.547309265	-0.976449291	-0.864434491	-0.287996549	-1.021312585	-0.345479427	-0.25180067	-0.782609271	-0.739278841	-0.498161301	-0.611164483	-0.817571231	0.576403876	0.462540278	-1.901632805	-0.78710027	-0.036706469
120	6	10	CL	5314	-0.353313091	0.671826949	-0.243303564	-0.27404896	-0.879586804	-0.39564826	0.401271531	0.260923658	0.726632698	-0.799877444	0.09324682	-0.507780938	-1.165552454	0.575969953	1.417729275	-0.842602416	-0.142043818	0.208794	-0.346799089	-0.597759463	0.125497743	-0.096657558	-0.701991127	-0.409849914	0.917428234	0.065212027	1.581251954	-0.102625924	-0.152594605	-0.229308982	-0.66879571	0.333510681	-0.262550294	-0.638618304	0.459864066	0.009054866	-0.308747605	0.441140219	-0.676446258	-0.767359109	0.68258836	-0.436324467	-0.580818274	-1.136272993	0.065899887	1.452023588	0.753662487	-0.627878588	-0.574977547	-0.734015168	0.643799812	-0.607364506	-0.705930005	-0.975965374	0.688072244	-0.226737791	-0.391729247	-0.591360103	0.231015624	-0.364998069	-0.581201764	-0.682051632	0.23694981	0.821662945	0.160617384	0.762056573	-0.518203634	-0.669373186	-0.415356834	-0.390195078	0.400636272	0.43400224	0.379414843	-0.124317628	0.85161659	-1.614424296
121	6	12	CL	8143	0.987729529	-1.661149885	-0.367213664	1.1844738	-0.676527608	1.086744267	0.726467284	0.080012096	-0.547278823	-0.774792984	0.452804759	-0.816895201	-0.976647998	-0.651846101	0.640357785	-0.656071496	0.352382023	-0.518466773	0.664490349	-0.383661034	-0.14118168	-0.54375892	0.12039355	-0.596101135	0.354636108	0.011317441	1.312635401	-0.087421207	-0.561170323	0.498532222	-0.623863148	0.652813853	-0.380990521	0.274937355	0.848948841	0.093973108	0.211213608	-0.301000586	-0.463987732	0.021608087	-0.374770898	-0.365862442	-0.483938507	-1.140981619	0.287493926	-0.400091504	1.20953206	-0.075602192	-0.199969442	-0.042267745	0.962986694	0.530294049	-0.097477032	-0.592816292	-0.644019125	-0.182401272	-0.238134378	-0.597808045	-1.135654852	-0.582960827	-1.004164847	-1.64048206	-0.169076432	-0.86881236	-0.28941534	-0.065067614	-0.86369296	-0.801147713	-0.578274029	-0.638641256	0.15604806	-0.246054359	-0.870217677	-1.253883113	-0.947792572	-0.701614691
123	6	16	CL	10338	-0.477470038	1.143916203	-0.841483781	-0.44665536	-1.520347007	-0.466146571	1.793644314	0.217532855	0.205177894	0.70701478	2.209445042	-1.054566726	-0.03793973	-0.921172544	-0.820273508	-0.532012002	0.26033107	0.289568574	-0.254880841	-0.286489952	-1.350959254	-1.38842968	0.118284315	-0.356971405	-0.229519856	0.863342412	-0.092675581	-0.737568736	0.700651184	2.712754491	-0.68269218	3.411506288	-0.326864606	-0.183429726	1.559361643	-0.389205245	-0.315619748	2.265910677	0.154640145	-0.943705814	-0.122175975	0.406049503	-0.819641048	-1.27422546	0.452544023	-0.332174962	3.617906519	2.791857608	0.386871892	2.19565061	3.284473161	1.545890065	0.644480763	0.789960978	-0.643127779	0.530815075	0.488493216	-0.601096223	0.822917957	0.221648096	1.134839099	0.196803969	0.4085957	-0.182051757	0.359501166	-0.591063451	0.799827256	2.190140542	0.140167461	0.31839385	-0.640270394	4.105789577	-0.608122544	0.274581962	-0.835672457	0.964567092
124	6	18	CL	10229	0.764591581	0.626405534	-0.128399097	1.389785174	-1.552387092	1.364481991	-0.000802767	0.595660879	0.015294639	0.278427214	0.976723002	-0.556321004	-0.419376807	0.012265156	-1.086283624	-1.409272422	-0.587822885	-0.816760582	2.561411556	-0.376547031	-1.4199391	-1.265232288	-0.586946592	-0.737893025	-0.977824339	0.118737516	-1.500220166	0.024200928	0.089140495	-0.384334374	0.0936514	-0.05925732	-0.439013775	-0.277822228	2.097655753	-0.556050131	-0.850309789	0.684357096	-0.272088037	-1.336171289	0.543708543	0.109322969	-0.676291208	-0.641000847	0.945353452	-1.141065741	1.652609429	1.106330793	0.903120836	-0.049972985	1.108592112	0.962685281	0.327789709	-0.336031176	-0.267130038	-0.837454253	0.356102105	-0.047286974	-0.550616367	-0.145333325	-0.239075667	0.144203167	-0.303207439	-0.96245297	0.228609254	-1.002366938	-0.257280501	-0.030849559	-0.128602841	-0.303509441	-1.098426372	0.595174127	-0.689207602	-0.290526805	-0.36434295	-0.02545321
125	6	20	CL	8849	-0.840618881	-0.073298852	-0.261814218	-0.733286906	-1.059370951	-0.736228135	0.127971655	0.207608503	1.607801225	0.01404719	1.057916172	0.268939497	-0.582605652	0.630480092	0.500624014	-0.974985874	0.888962462	-0.351976833	-0.233043206	-0.551874143	1.67821424	-0.746390554	-0.204436452	-0.829992552	1.520466853	0.357597125	1.25171422	1.308467003	-0.287986771	-0.425460376	-0.67327164	-0.470236892	-0.080125948	0.155023134	0.797891944	-0.294603772	-0.516195524	-0.361775769	0.687331656	-0.715974394	0.641752426	0.09692131	-0.731634292	-1.379708993	0.628775859	-0.399923344	1.543015521	1.352103686	-0.415580368	1.207995265	1.684719279	2.009288593	-0.051682015	0.789887354	-0.608124629	0.547914855	-0.179136798	0.038155731	-1.139091351	-0.406586122	-0.929530315	-0.916686428	-0.277851383	-1.039516804	1.280116566	1.258206071	-0.762941883	-0.698476025	-0.366957445	-0.593136592	0.494292861	-0.327120153	-0.7637979	-0.598936209	-0.944803001	-1.739321788
127	7	1	MD	5796	0.412093911	-0.285928339	0.821161467	0.253870968	2.041230992	0.225083431	0.302455713	2.281259823	-0.361825787	-0.782468658	0.2579479	-0.716650631	-0.675806239	-0.814024075	0.952760659	1.835250187	1.618262414	3.192718096	-0.491806955	2.580634851	0.946975188	2.328440719	1.415912071	-0.820413085	-0.044183198	0.647602734	1.561927531	0.56798088	2.886590822	1.102668449	-0.475584293	1.057680898	-0.361493377	0.391636846	-0.66909597	0.264993719	0.537554283	2.416725296	-0.68593735	0.253644649	-1.136294094	-0.917549849	-0.800334047	1.213688744	-1.149838289	0.255338205	-0.750717801	0.080641889	-0.55123568	-0.252312704	-0.82784952	-0.119398539	-0.602965186	1.472972195	0.888633876	0.629931935	-0.230062194	0.546434318	-0.816346865	-0.136141059	-0.829976929	-1.107575979	0.606637103	-0.722936957	-0.936633186	1.123449623	-0.67207777	-0.746160438	-0.10178063	-0.522026804	-0.234097949	-0.793062354	-0.781091153	-0.754446972	-0.14298412	2.571374438
128	7	3	MD	8461	-0.373538695	-1.432423531	0.453925014	0.473311139	0.051106253	0.447676921	-0.262352829	2.429269744	-0.185450818	0.5593312	2.422958522	-1.034626664	-0.291857255	-1.085818344	-0.443898625	0.539819339	0.34628892	0.346851714	0.768314296	-0.218629962	-0.981930956	-0.314996544	-0.400760034	-0.316443712	0.155756701	-0.226057648	-0.065178932	-0.353238742	0.168746005	1.389239918	-0.464397387	0.251047924	-0.396970388	-0.261037502	-0.41260495	-0.140471006	-0.510974214	0.35087669	0.458884829	-0.138653508	1.613029611	-0.939498974	-0.85024034	0.134911759	0.308835246	-0.561401411	-0.318094471	2.692796323	-0.53851705	1.934341866	-0.386282464	2.034480621	-0.288241739	2.015243459	0.054166622	0.814466075	-0.359044587	-0.596262392	1.097769872	1.61125993	0.928488145	-0.236325117	-0.05150755	-0.53803701	1.969162344	3.458432911	0.76017476	1.198395599	1.496557284	0.237100817	-0.613886409	0.059645424	-0.292395456	-0.609055722	2.115588976	1.325351161
129	7	5	MD	11122	0.640768198	0.921091419	-0.466719638	0.674486311	-0.146834587	0.577040064	-0.303739772	1.806903529	-0.477663485	-0.805118243	0.591323784	-0.848736571	-1.071155529	-0.850659793	-0.622033403	2.858230931	2.480261426	-0.351056005	-0.061546698	-0.510811384	0.263711437	0.707918268	-0.113018619	-0.639390058	-0.96418532	-0.251673386	1.485947807	-0.607347761	-0.376272522	1.040725161	-0.188049284	0.424886354	-0.365566086	-0.344631659	-1.270449712	0.887792969	-0.559301056	0.275106757	-1.068007026	-0.681747826	-0.214674999	-0.999685941	-0.773491805	-0.474575927	-1.328330041	0.251782244	-1.539804753	-0.381142768	-0.530575307	-1.049676703	-1.565177557	-0.759897168	-1.088884474	-0.382164186	-0.592489496	-0.180201705	-0.776247399	-0.600437004	-0.911234493	-0.453382614	-0.752432535	-0.877525129	-0.172857148	-0.779007356	-0.497305258	-0.464738808	-0.628740564	-0.675967953	-0.458802658	-0.484641108	0.476779356	-0.034741198	-0.941373063	-0.615698536	-0.945180936	2.851359884
130	7	7	MD	8528	-0.659630985	1.430527655	-0.447463312	-0.553298694	0.400254666	-0.429057126	-0.391578792	1.552827698	-0.634717149	-0.74820986	0.949984938	-1.000898871	-0.814236511	-1.080479958	-0.650247657	1.19082424	0.952896545	-0.299481565	1.044554795	0.145890184	-0.202070146	1.031671688	-0.801302796	-0.714335981	-1.156984475	-0.401346493	1.106435549	-0.007611392	-0.2619444	-0.238517768	-0.687079819	-0.471668141	-0.373800548	-0.556061782	-0.832484905	-0.384255435	-0.882103981	-0.964145253	-1.05833735	-0.377767496	0.314184741	-1.186502396	-0.765578259	-0.294953767	-0.497983988	-0.687666415	-0.836423714	-0.251330679	-1.248187525	-0.838893738	-0.965915883	-0.345648106	-1.343275985	-0.446294478	-0.406681545	0.112365078	-1.1557876	-0.595297397	-0.225346028	-0.404563696	-0.381927479	-0.968235945	-0.176062694	-0.265454723	-0.379312722	0.32259839	-0.405588196	-0.611668692	-0.38838278	-0.289112704	-0.265196685	-0.9818737	-0.851065978	-0.172772603	-0.217588643	-0.154467241
131	7	9	MD	10209	-0.118720701	1.303041592	0.122591774	0.900593494	0.240800602	0.813371937	-0.020964675	2.241974053	0.079167244	0.421565667	1.213586586	-0.698130922	-0.212790954	-1.044849039	-0.629638433	1.098314397	0.829010625	-0.466845452	1.130807537	-0.711458214	-0.575931368	0.059163339	-0.624955559	-0.757856448	-0.150037636	-0.504789372	0.724644105	-0.410317339	-0.15808546	1.370115632	-0.435216776	0.575580845	-0.375108798	-0.409319841	-0.520122944	0.483183873	-0.646961092	0.927476737	1.072969903	-0.386709655	0.793289073	-0.943429747	-0.807614789	-0.300451416	0.109844425	-0.416593161	-0.132994141	2.45236179	-0.072226323	0.868939775	-0.197912019	3.001267815	-0.356786752	0.574232052	1.051289681	1.910422599	-0.233086743	-0.600681679	2.030248815	7.385749673	1.845647335	-0.215271895	-0.06110312	-0.355271984	0.31901053	0.78776231	1.62447537	2.018166156	8.242007387	1.230233465	0.547367026	-0.294129845	-0.8068453	0.315313728	1.883569594	0.358294498
132	7	11	MD	6289	-0.41083916	0.644798939	-0.674539716	-0.347165312	-0.014576148	-0.310062695	-0.784016387	1.406731955	0.066897842	-0.7805149	-0.415807723	-1.05062813	-1.241172046	-0.67321749	0.77417064	0.900392598	0.08875548	-0.116239696	0.968531252	-0.434878142	-0.606796252	1.447128885	-0.119439542	-0.617090602	-0.994289743	-0.901225574	-0.427358265	0.100396022	-0.728017101	-0.31195116	-0.664478789	-0.698025197	-0.335587114	-0.473119344	-1.059489174	-0.697810367	-0.699727553	0.024376683	-1.267225767	-0.627103576	-0.189655846	-0.992145108	-0.811555121	-0.383035373	-1.149075251	-0.920870862	-1.290298083	-0.314273262	-1.17491003	-0.96926021	-1.265537489	-0.947100129	-1.152444931	-0.032233454	-0.332958126	-0.11114356	-1.136841233	0.358813221	-0.439631967	-0.572846405	-0.466447152	-1.178890081	-0.260209122	-0.718424217	-0.997283629	-0.278413953	-0.479893312	-0.72434523	-0.571964059	-0.318618258	-0.263579037	-1.080674421	-0.742318789	0.064297845	0.274242016	-0.346829362
133	7	13	MD	6480	-0.564681802	-1.2910451	-0.503937892	-0.321802216	0.07313533	-0.189365606	-0.222615473	2.091284623	-0.341756603	-0.778349973	-0.200620589	-0.989899392	-1.176533035	-0.474476425	0.971798966	2.228827811	0.928992644	1.350563556	0.41892978	-0.092360274	0.395197059	1.810128951	-0.08435712	-0.613746267	0.559399234	-0.063188061	-0.036296025	0.155771876	-0.408128385	0.369193539	-0.468221331	-0.280904637	-0.364292503	-0.21887213	-0.901380026	0.493118535	-0.647064675	0.2052009	-0.99171365	-0.0523883	0.429647661	-1.077643926	-0.73588299	0.267499587	-1.172167347	-0.76956246	-1.024136546	-0.28806658	-1.002824211	-0.681476036	-1.135969804	-0.793457552	-0.742175418	0.639979688	-0.554150465	-0.494427935	-0.574247446	-0.59129751	-0.586691263	-0.553919118	-0.606918951	-0.791035132	-0.088039539	-0.622917601	-0.666842499	1.101857759	-0.523109621	-0.756193935	-0.54988073	-0.39544398	1.369723483	-0.996802113	-0.778841934	-0.760137784	1.116789095	1.501831535
134	7	15	MD	9048	-0.252272199	0.901776925	7.424189333	-0.101020425	1.557883336	-0.062156499	-0.043439525	3.270016624	0.812355566	1.985355478	1.312205007	-0.042095809	0.309027858	0.942316901	0.769406827	2.469358614	1.592695793	0.482253003	0.741133733	-0.511111097	1.853859163	0.706920248	-0.519528584	-2.217558124	2.162561211	0.349581097	0.546309128	0.471912087	0.131972814	0.574429941	-0.193906367	0.337751153	-0.322427998	1.896116766	-0.081895635	1.183251824	0.830063885	0.154134935	2.621030901	1.913047867	2.397086758	-0.493224793	-0.761095262	-0.213518705	1.280855429	0.712140355	0.302179775	2.722934286	0.632484641	2.660702507	0.097780313	2.041359207	0.373629195	3.900367714	0.057420715	2.841556372	0.49538723	-0.60472393	-0.452996607	0.421394411	-0.171537516	-0.95862653	12.48291464	0.064430247	0.869962722	0.420395548	-0.137717683	0.049622356	0.591887497	-0.260780882	2.410466029	0.133719974	-0.71367678	0.659152566	-0.948611592	-0.261613035
135	7	17	MD	8783	0.604032744	-1.187414415	-0.422371475	0.593505193	0.333145156	0.503826532	-0.34067505	1.671959223	2.024410518	-0.773320788	0.934526045	-1.068066351	-1.107697788	0.053843274	0.476455437	1.290491073	0.900507198	-0.175245012	0.191853901	-1.000502001	0.34840917	2.313771492	0.180715813	-0.828426454	0.319951912	-0.167154812	1.413292562	-0.878730868	-0.864698452	0.436897225	-0.542169724	-0.179891409	-0.361025087	-0.479270853	-0.657784218	0.291618073	-0.829176237	-0.143805633	-0.822662847	-0.025560453	-0.185903379	-1.257987781	-0.697817797	-0.215226382	-0.62729684	-0.792247903	-0.827179555	-0.335255451	-1.726471419	-0.882882326	-0.80105441	-0.863874615	-1.343138904	-0.340453023	-0.370929762	0.057556193	-1.134141316	-0.597626047	-0.273305062	-0.565280834	-0.260745953	-0.678239472	-0.2206668	-0.576147636	0.044374877	-0.14838569	-0.359171705	-0.678787397	-0.529220041	-0.205506612	-0.107083453	-1.080081618	-0.776913817	-0.09936671	-0.535805759	0.114974016
136	7	19	MD	9266	-0.807829742	1.162654051	-0.334384231	-0.613412907	1.109969953	-0.53701208	0.289943964	3.08619237	1.636151693	3.870404726	0.535015116	-0.742626716	0.446069453	0.440919273	-0.125472856	1.706191932	1.194387981	-0.121680562	0.154239306	-0.824914575	0.495581261	1.212822375	-0.407499482	-0.798111092	0.842152169	0.835287317	-0.152218444	0.792968386	-0.890880165	-0.538256336	-0.437663308	-0.870941527	-0.330126265	0.722435399	0.198098967	0.370240839	-0.313646178	0.13553216	1.964357046	3.247912516	0.477158811	-0.435337715	-0.435237092	-0.661589481	0.240298505	-1.033381489	0.432915903	1.217933057	0.812658288	2.001437886	0.10648385	0.09348879	0.76438072	1.625721999	1.850396323	0.895013065	0.982104113	-0.60192912	-0.342514739	-0.522507675	-0.58698137	-1.056534679	-0.182725425	-0.036072292	0.786043023	-0.359162913	-0.588099075	-0.51020644	-0.509633828	-0.431379203	0.962353691	0.215433202	-0.642821331	0.639717112	1.338461534	1.767903262
137	7	2	CL	4136	-0.18469857	1.17889526	-0.517115623	-0.291017378	0.021562141	-0.320500316	-0.171131735	2.806829219	1.167394697	1.75940223	0.178664629	-0.503616048	-0.157269421	0.835394853	1.229442939	2.539496028	2.220047893	-0.407432832	-0.578859498	-0.239069476	0.882115137	-0.172341904	-0.556851267	-0.692620821	1.512779474	0.455966004	0.067336835	0.462050539	0.097746907	0.036572244	-0.499649291	-0.337146887	-0.356585056	0.212196347	0.207716695	-0.053191199	-0.850097054	-0.10882985	1.28708273	0.532091432	1.703537713	-0.873513212	-0.765431289	0.223336822	1.37507831	1.646052845	0.312106802	1.494823613	0.284679407	2.00083744	0.512663824	0.995378639	-0.112701902	0.540642805	-0.102524803	1.057386546	0.251708582	0.365256247	0.169617552	-0.069334086	-0.437442632	-0.904259505	0.183114721	1.625359674	2.134657013	-0.371127496	-0.405598323	-0.232118716	-0.026090868	-0.39311315	1.819464231	-0.898453134	-0.411717259	2.646256909	-0.932377637	1.031521973
138	7	4	CL	5263	-0.745441632	1.436437918	-0.236021041	-0.329612608	-0.659180505	-0.420503172	-0.426016963	1.394083258	0.220133859	-0.804241944	-0.169247969	0.101732369	-0.784873519	2.652323384	0.353621951	1.419227122	0.374682553	-0.075848263	0.208688104	-0.41201349	0.678807268	0.593131831	-0.805141377	-0.534844019	0.087440308	-0.654515118	1.279075506	-0.472254164	-0.631322511	-0.23837089	-0.485371049	0.09072841	-0.355378115	-0.48891905	-0.24077312	0.050121596	-0.703694302	1.591722063	-0.284061929	0.119839419	2.956971852	-0.851885379	-0.736266125	-0.113649081	-0.074270389	1.628347848	-0.292643532	-0.493486881	-0.174246849	-0.40539274	-0.31136974	-0.637438797	-0.332660196	-0.092750475	0.698489673	-0.70188985	-0.345673536	-0.598348476	1.618793411	3.439303447	1.509611888	-0.470512139	0.162627167	0.299192135	2.43773035	0.056127873	1.03309038	-0.176667201	3.124750621	1.155974921	2.174954149	-0.308150136	-0.778377256	0.756937327	0.845024684	0.586226929
139	7	6	CL	4455	0.305030889	-1.438645146	-0.637653715	0.489911178	0.567171235	0.447998759	-0.395598063	2.30509219	2.043274551	0.410108835	1.744202739	-0.700788501	-0.425848574	0.407653289	2.5286423	3.057777938	2.879310616	1.37006336	-0.07745829	-0.59050109	1.204812864	0.094410071	-0.463753918	-0.791629645	1.634576415	0.298999797	0.47423948	0.32774107	0.13968327	-0.060590215	-0.446075328	-0.247622937	-0.31984886	-0.245461251	0.154044364	-0.428724223	-0.070594367	-0.976629764	1.617499433	-0.225671436	1.517569854	-0.479722209	-0.8713863	-0.343169185	0.233316544	-0.816694109	0.292690307	2.531840068	0.560169816	3.140417776	0.140537185	1.769603797	0.741270191	0.287885837	-0.522940271	1.778681347	0.623947842	0.25118573	0.627744473	-0.509431264	-0.218934384	-0.790215809	-0.010723897	0.278589931	2.61979451	-0.498647149	-0.380741009	0.023301367	-0.521629926	-0.287938977	1.782744259	-0.687990794	-0.480110758	2.80457657	-0.908798011	-0.385576949
140	7	8	CL	5977	0.465366316	1.410842202	-0.633332133	0.564483894	0.832446383	0.658904412	-0.539120886	1.632082226	0.455666503	-0.806195533	-0.249927912	-0.09903476	-1.11801695	-0.014352419	0.722851745	1.191643562	1.63101939	0.099654659	-0.083524621	-0.643070273	0.61370475	1.980479651	-0.315752084	-0.985279142	2.52408082	-0.435670806	0.49521895	-0.532776774	-0.439815307	-0.030201684	-0.515540599	-0.410746058	-0.356205057	-0.371214687	-0.237503987	0.119139761	-0.124837747	0.365854255	-0.725676402	-0.549071664	0.830491936	-0.961275962	-0.652928506	-0.609711692	0.074557879	1.247871054	0.126807297	-0.161877649	-0.7482379	-0.469507499	-0.010807415	-0.469886121	-0.816698045	-0.790470351	-0.329281386	-0.191331836	-0.794957678	0.405894234	-0.060203007	-0.212397404	-0.54861968	-0.976794207	0.09663677	0.580957385	0.748692935	2.992494239	-0.477411884	-0.681151445	-0.207110386	-0.382756041	1.3507647	-0.348747157	-0.57227358	2.044026557	-0.581041145	0.334032228
141	7	10	CL	5174	0.299839867	2.004880412	-0.230811643	0.290358187	-0.271684015	0.335113305	-0.245476491	2.41121915	0.416369983	-0.812631281	-0.0048334	-0.640730598	-0.928351183	-0.39933037	1.324600438	0.838811435	1.092966555	1.763531936	-0.036259619	-0.041122908	0.132102316	0.585875672	-0.135910889	-1.268074887	-0.424380728	-0.18329233	1.439116606	0.779446087	0.256010535	0.26162252	-0.556551976	-0.132297249	-0.351370895	-0.528088896	-0.465352434	-0.40742148	0.029404152	0.502200299	-0.893329752	-0.831524323	1.432478392	-0.969902766	-0.747446358	0.041261021	-1.067278222	1.467058783	-0.291633335	0.136964824	-0.575453824	-0.186239438	-0.281312181	-0.115038446	-0.221720261	1.173932409	-0.272373748	0.244482874	-0.260919755	-0.595584126	-0.154976431	0.03040865	-0.424834545	-0.965809196	0.083697361	0.236272087	-0.03043521	0.315773986	-0.287809561	-0.614774335	-0.025274586	-0.31652182	0.317659684	-0.82652358	-0.680138507	1.40713251	-0.481093232	-0.380449282
142	7	12	CL	4087	0.733192148	0.925793543	-0.356841974	0.351418795	-0.369639745	0.25193415	-0.647559872	2.688902996	2.281243686	1.04595916	1.00579713	-0.497323304	-0.022778349	3.902221385	1.109431314	-1.072748994	2.443162997	0.420489443	-0.084532999	0.917657637	0.45437204	-0.382595921	0.435202562	-0.449509462	1.082599303	0.08938823	0.164381291	0.094218278	3.031892382	0.112608881	-0.479528172	0.088730987	-0.298308833	0.055912001	0.657039146	-0.466258164	0.582168396	2.546811806	0.705178743	-0.657830729	3.305694278	-0.961980402	-0.823932743	0.52434088	1.908400009	3.812693038	1.802229212	3.395663352	-0.058499071	2.802922802	1.688747722	3.021678042	0.155250444	1.592158506	-0.608857073	2.729468516	0.230240192	4.172357733	-0.199257172	0.309377778	-0.456061078	-0.989400719	0.357630107	0.493908348	2.933609972	2.350035032	-0.269602159	-0.259856803	0.42748084	-0.376722016	4.543345054	0.513102243	-0.331145137	0.12828795	-0.949254373	-1.322720489
